"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL562546";"";"None";"468.51";"0";"1.72";"7C";"CCC(=O)ON1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(-c3ccccc3)ccn2)CC1";"Ki";"'>'";"5700.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1060022";"Binding affinity to human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL2172128";"";"None";"705.78";"2";"0.46";"20c";"CCOC(=O)N1CCN(C(=O)[C@H](CCc2nnn[nH]2)NC(=O)c2cc(OCC(=O)N3CCC[C@H]3C(=O)NC3CCC3)n(-c3ccccc3)n2)CC1";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"11.76";"0.22";"7.84";"3.96";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2172150";"";"None";"707.78";"1";"1.71";"19l";"O=C(O)CC[C@H](NC(=O)c1cc(OCC(=O)N2CCC[C@H]2C(=O)NC2CCC2)n(-c2ccccc2)n1)C(=O)N1CCN(C(=O)OC2CCC2)CC1";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"11.73";"0.22";"6.59";"4.31";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2172147";"";"None";"729.79";"1";"2.22";"19i";"O=C(O)CC[C@H](NC(=O)c1cc(OCC(=O)N2CCC[C@H]2C(=O)NC2CCC2)n(-c2ccccc2)n1)C(=O)N1CCN(C(=O)Oc2ccccc2)CC1";"Ki";"'='";"71.0";"nM";"7.15";"";"";"UO_0000065";"9.80";"0.18";"4.93";"3.71";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2172279";"";"None";"571.63";"1";"2.13";"17c";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCC(=O)C(C)(C)C)n(-c3ccccc3)n2)CC1";"Ki";"'='";"242.0";"nM";"6.62";"";"";"UO_0000065";"11.57";"0.22";"4.49";"4.13";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL3145352";"";"None";"473.49";"0";"0.43";"17a";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(=O)n(-c3ccccc3)[nH]2)CC1";"Ki";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2172282";"";"None";"530.54";"1";"0.00";"17f";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCC(N)=O)n(-c3ccccc3)n2)CC1";"Ki";"'='";"2720.0";"nM";"5.57";"";"";"UO_0000065";"10.49";"0.20";"None";"2.99";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL498223";"";"None";"430.42";"0";"2.90";"9";"Nc1c(S(=O)(=O)[O-])cc(NCc2ccccc2)c2c1C(=O)c1ccccc1C2=O.[Na+]";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL995340";"Displacement of [3H]PSB0413 from human platelet P2Y12 receptor";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136967";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL2172158";"";"None";"681.75";"1";"1.03";"18n";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCC(=O)N3CCC(C(=O)NC4CCC4)C3)n(-c3ccccc3)n2)CC1";"Ki";"'='";"238.0";"nM";"6.62";"";"";"UO_0000065";"9.72";"0.18";"5.59";"3.44";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2172265";"";"None";"641.68";"1";"0.25";"18b";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCC(=O)N3CCC[C@H]3C(=O)NC)n(-c3ccccc3)n2)CC1";"Ki";"'='";"536.0";"nM";"6.27";"";"";"UO_0000065";"9.77";"0.19";"6.02";"3.25";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2172264";"";"None";"627.66";"1";"-0.01";"18a";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCC(=O)N3CCC[C@H]3C(N)=O)n(-c3ccccc3)n2)CC1";"Ki";"'='";"283.0";"nM";"6.55";"";"";"UO_0000065";"10.43";"0.20";"6.56";"3.17";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2172129";"";"None";"733.83";"2";"1.24";"20d";"CCCCOC(=O)N1CCN(C(=O)[C@H](CCc2nnn[nH]2)NC(=O)c2cc(OCC(=O)N3CCC[C@H]3C(=O)NC3CCC3)n(-c3ccccc3)n2)CC1";"Ki";"'='";"1.5";"nM";"8.82";"";"";"UO_0000065";"12.02";"0.23";"7.58";"4.20";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2172153";"";"None";"695.77";"1";"1.56";"19o";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCC(=O)N3CCC[C@H]3C(=O)NC3CCC3)n(-c3ccccc3)n2)C[C@@H]1C";"Ki";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"10.20";"0.19";"5.54";"3.68";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2172160";"";"None";"681.75";"1";"1.13";"18p";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCC(=O)N3CCC[C@H]3C(=O)N3CCCC3)n(-c3ccccc3)n2)CC1";"Ki";"'='";"219.0";"nM";"6.66";"";"";"UO_0000065";"9.77";"0.19";"5.53";"3.62";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2172277";"";"None";"599.64";"1";"2.00";"4";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC3(C(=O)OCC)CCC3)n(-c3ccccc3)n2)CC1";"Ki";"'='";"139.0";"nM";"6.86";"";"";"UO_0000065";"11.44";"0.22";"4.86";"4.04";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2172133";"";"None";"695.82";"1";"1.86";"20h";"CCCCOC(=O)N1CCN(C(=O)[C@H](CCCO)NC(=O)c2cc(OCC(=O)N3CCC[C@H]3C(=O)NC3CCC3)n(-c3ccccc3)n2)CC1";"Ki";"'='";"6.5";"nM";"8.19";"";"";"UO_0000065";"11.77";"0.22";"6.33";"4.66";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2172281";"";"None";"569.62";"1";"1.88";"17e";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCC(=O)C3CCC3)n(-c3ccccc3)n2)CC1";"Ki";"'='";"574.0";"nM";"6.24";"";"";"UO_0000065";"10.96";"0.21";"4.36";"3.89";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL562405";"";"None";"556.62";"1";"2.16";"51f";"CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCO)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"13.83";"0.26";"5.54";"4.85";"0";"CHEMBL1064897";"Displacement of [33P]ADP from human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157562";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL598374";"";"None";"508.58";"1";"2.94";"26l";"O=C(O)CC[C@H](NC(=O)c1cccc(-c2ccccc2)n1)C(=O)N1CCN(C(=O)OC2CCCC2)CC1";"Ki";"'='";"47.0";"nM";"7.33";"";"";"UO_0000065";"14.41";"0.27";"4.39";"5.67";"0";"CHEMBL1064897";"Displacement of [33P]ADP from human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157562";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL560882";"";"None";"498.54";"0";"2.02";"50b";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"96.0";"nM";"7.02";"";"";"UO_0000065";"14.08";"0.27";"5.00";"5.07";"1";"CHEMBL1064897";"Displacement of [33P]ADP from human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157562";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL598998";"";"None";"545.60";"1";"3.07";"10h";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(-c3ccccc3)nc(-c3ccccc3)n2)CC1";"Ki";"'='";"356.0";"nM";"6.45";"";"";"UO_0000065";"11.82";"0.22";"3.38";"4.54";"0";"CHEMBL1064897";"Displacement of [33P]ADP from human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157562";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL566437";"";"None";"559.65";"1";"3.87";"21d";"CCc1cc2c(N3CCN(C(=O)c4ccc(-c5ccccc5)cn4)CC3)nc(NC(=O)NCCC(=O)O)nc2s1";"Ki";"'='";"37.0";"nM";"7.43";"";"";"UO_0000065";"13.28";"0.25";"3.56";"5.28";"0";"CHEMBL1050572";"Binding affinity to human recombinant P2Y12 receptor expressed on CHO cell membrane";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156059";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL498038";"";"None";"475.41";"0";"2.31";"25";"Nc1cc(Nc2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)cc(C(=O)O)c1.[Na+]";"Ki";"'='";"7070.0";"nM";"5.15";"";"";"UO_0000065";"11.36";"0.22";"2.84";"2.71";"0";"CHEMBL995340";"Displacement of [3H]PSB0413 from human platelet P2Y12 receptor";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136967";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL509572";"";"None";"676.98";"2";"2.87";"34";"COc1nc(Cl)nc(Nc2ccc(Nc3cc(S(=O)(=O)[O-])c(N)c4c3C(=O)c3ccccc3C4=O)cc2S(=O)(=O)[O-])n1.[Na+].[Na+]";"Ki";"'='";"660.0";"nM";"6.18";"";"";"UO_0000065";"9.76";"0.20";"3.31";"2.57";"0";"CHEMBL995340";"Displacement of [3H]PSB0413 from human platelet P2Y12 receptor";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136967";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL568998";"";"None";"344.36";"0";"2.46";"11e";"CCc1cc2c(N3CCN(C(=O)C(F)(F)F)CC3)ncnc2s1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1050572";"Binding affinity to human recombinant P2Y12 receptor expressed on CHO cell membrane";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156059";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL2172155";"";"None";"716.82";"2";"-0.14";"20a";"CCOC(=O)N1CCN(C(=O)[C@H](CNS(C)(=O)=O)NC(=O)c2cc(OCC(=O)N3CCC[C@H]3C(=O)NC3CCC3)n(-c3ccccc3)n2)CC1";"Ki";"'='";"48.0";"nM";"7.32";"";"";"UO_0000065";"10.21";"0.20";"7.46";"3.63";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL256057";"ACID BLUE 25";"None";"416.39";"0";"3.03";"7, AB-25";"Nc1c(S(=O)(=O)[O-])cc(Nc2ccccc2)c2c1C(=O)c1ccccc1C2=O.[Na+]";"Ki";"'='";"9830.0";"nM";"5.01";"";"";"UO_0000065";"12.70";"0.24";"1.98";"3.96";"1";"CHEMBL1680823";"Displacement of [3H]PSB0413 from human platelet P2Y12 receptor";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1671813";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL1672100";"";"None";"506.52";"0";"4.63";"50";"Nc1c(S(=O)(=O)[O-])cc(Nc2cccc(Cc3ccccc3)c2)c2c1C(=O)c1ccccc1C2=O.[Na+]";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1680823";"Displacement of [3H]PSB0413 from human platelet P2Y12 receptor";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1671813";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL2172137";"";"None";"651.77";"1";"1.97";"20l";"CCOC(=O)N1CCN(C(=O)[C@@H](NC(=O)c2cc(OCC(=O)N3CCC[C@H]3C(=O)NC3CCC3)n(-c3ccccc3)n2)C(C)C)CC1";"Ki";"'='";"183.0";"nM";"6.74";"";"";"UO_0000065";"10.34";"0.20";"4.77";"4.34";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2172273";"";"None";"695.77";"1";"1.56";"18j";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCC(=O)N3CCC[C@H]3C(=O)NC3CCCC3)n(-c3ccccc3)n2)CC1";"Ki";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"11.07";"0.21";"6.14";"4.00";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2172271";"";"None";"667.72";"1";"0.78";"18h";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCC(=O)N3CCC[C@@H]3C(=O)NC3CC3)n(-c3ccccc3)n2)CC1";"Ki";"'='";"958.0";"nM";"6.02";"";"";"UO_0000065";"9.01";"0.17";"5.24";"3.12";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2172280";"";"None";"555.59";"1";"1.49";"17d";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCC(=O)C3CC3)n(-c3ccccc3)n2)CC1";"Ki";"'='";"249.0";"nM";"6.60";"";"";"UO_0000065";"11.89";"0.23";"5.11";"4.12";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2103828";"ELINOGREL";"2.0";"523.96";"1";"3.09";"2, PRT-128";"CNc1cc2[nH]c(=O)n(-c3ccc(NC(=O)NS(=O)(=O)c4ccc(Cl)s4)cc3)c(=O)c2cc1F";"Ki";"'='";"23.0";"nM";"7.64";"";"";"UO_0000065";"14.58";"0.31";"4.55";"5.37";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2172140";"";"None";"637.74";"1";"1.72";"20o";"CCCCOC(=O)N1CCN(C(=O)CNC(=O)c2cc(OCC(=O)N3CCC[C@H]3C(=O)NC3CCC3)n(-c3ccccc3)n2)CC1";"Ki";"'='";"7.7";"nM";"8.11";"";"";"UO_0000065";"12.72";"0.24";"6.39";"5.22";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2172130";"";"None";"652.75";"1";"0.66";"20e";"CCOC(=O)N1CCN(C(=O)[C@H](CCN)NC(=O)c2cc(OCC(=O)N3CCC[C@H]3C(=O)NC3CCC3)n(-c3ccccc3)n2)CC1";"Ki";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"10.33";"0.20";"6.08";"3.72";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2172152";"";"None";"695.77";"1";"1.56";"19n";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCC(=O)N3CCC[C@H]3C(=O)NC3CCC3)n(-c3ccccc3)n2)[C@@H](C)C1";"Ki";"'='";"54.0";"nM";"7.27";"";"";"UO_0000065";"10.45";"0.20";"5.71";"3.77";"0";"CHEMBL2175134";"Displacement of [33P]2-MeS-ADP from human recombinant P2Y12 receptor expressed in CHO cell membranes by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
