"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL4785901";"";"None";"1162.40";"None";"None";"42";"CCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O";"Ki";"'='";"69.0";"nM";"7.16";"";"";"UO_0000065";"6.16";"None";"None";"None";"0";"CHEMBL4775347";"Displacement of [125I] [NIe75, Tyr77]Pyr-apelin-13 from YFP-tagged human APJ receptor expressed in HEK293 cell membranes incubated for 1 hr by gamma counting based Cheng-Prusoff equation analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765470";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"AGONIST";""
"CHEMBL4776332";"";"None";"1176.43";"None";"None";"43";"CCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O";"Ki";"'='";"45.0";"nM";"7.35";"";"";"UO_0000065";"6.24";"None";"None";"None";"0";"CHEMBL4775347";"Displacement of [125I] [NIe75, Tyr77]Pyr-apelin-13 from YFP-tagged human APJ receptor expressed in HEK293 cell membranes incubated for 1 hr by gamma counting based Cheng-Prusoff equation analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765470";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"AGONIST";""
"CHEMBL4792084";"";"None";"1139.41";"None";"None";"51";"CCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O)C(C)C";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4775347";"Displacement of [125I] [NIe75, Tyr77]Pyr-apelin-13 from YFP-tagged human APJ receptor expressed in HEK293 cell membranes incubated for 1 hr by gamma counting based Cheng-Prusoff equation analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765470";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"";""
"CHEMBL4782415";"";"None";"1136.37";"None";"None";"20";"CCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)O)C(C)C";"Ki";"'='";"57.0";"nM";"7.24";"";"";"UO_0000065";"6.37";"None";"None";"None";"0";"CHEMBL4775347";"Displacement of [125I] [NIe75, Tyr77]Pyr-apelin-13 from YFP-tagged human APJ receptor expressed in HEK293 cell membranes incubated for 1 hr by gamma counting based Cheng-Prusoff equation analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765470";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"AGONIST";""
"CHEMBL4795922";"";"None";"1224.48";"None";"None";"27";"CCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O)C(C)C";"Ki";"'='";"29.0";"nM";"7.54";"";"";"UO_0000065";"6.16";"None";"None";"None";"0";"CHEMBL4775347";"Displacement of [125I] [NIe75, Tyr77]Pyr-apelin-13 from YFP-tagged human APJ receptor expressed in HEK293 cell membranes incubated for 1 hr by gamma counting based Cheng-Prusoff equation analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765470";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"AGONIST";""
"CHEMBL4797169";"";"None";"1216.50";"None";"None";"31";"CCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N1C2CCCCC2C[C@H]1C(=O)O)C(C)C";"Ki";"'='";"5.1";"nM";"8.29";"";"";"UO_0000065";"6.82";"None";"None";"None";"0";"CHEMBL4775347";"Displacement of [125I] [NIe75, Tyr77]Pyr-apelin-13 from YFP-tagged human APJ receptor expressed in HEK293 cell membranes incubated for 1 hr by gamma counting based Cheng-Prusoff equation analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765470";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"AGONIST";""
"CHEMBL4794333";"";"None";"1168.45";"None";"None";"33";"CCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1CCCCC1)C(=O)N1CCC[C@H]1C(=O)O)C(C)C";"Ki";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"7.19";"None";"None";"None";"0";"CHEMBL4775347";"Displacement of [125I] [NIe75, Tyr77]Pyr-apelin-13 from YFP-tagged human APJ receptor expressed in HEK293 cell membranes incubated for 1 hr by gamma counting based Cheng-Prusoff equation analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765470";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"AGONIST";""
"CHEMBL4777893";"";"None";"1162.40";"None";"None";"41";"CCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O)C(C)C";"Ki";"'='";"463.0";"nM";"6.33";"";"";"UO_0000065";"5.45";"None";"None";"None";"0";"CHEMBL4775347";"Displacement of [125I] [NIe75, Tyr77]Pyr-apelin-13 from YFP-tagged human APJ receptor expressed in HEK293 cell membranes incubated for 1 hr by gamma counting based Cheng-Prusoff equation analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765470";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"AGONIST";""
"CHEMBL3350781";"";"None";"1405.89";"None";"None";"27";"CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCCCCCCCCNC(=O)NCCCC[C@H](NC(=O)Cc4csc(=N)n4C)C(=O)N[C@@H](Cc4cn(Cc5ccccc5)c[n+]4C)C(=O)NC4CCN(C)CC4)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1";"Ki";"'='";"690.0";"nM";"6.16";"";"";"UO_0000065";"4.38";"None";"None";"None";"0";"CHEMBL3242425";"Displacement of [125I]-pE13F from human apelin receptor expressed in CHO cell membranes after 1 hr by gamma counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3232849";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3308072";"";"";""
"CHEMBL4798898";"";"None";"1179.46";"None";"None";"52";"CCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cncs1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O)C(C)C";"Ki";"'='";"71.0";"nM";"7.15";"";"";"UO_0000065";"6.06";"None";"None";"None";"0";"CHEMBL4775347";"Displacement of [125I] [NIe75, Tyr77]Pyr-apelin-13 from YFP-tagged human APJ receptor expressed in HEK293 cell membranes incubated for 1 hr by gamma counting based Cheng-Prusoff equation analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765470";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"AGONIST";""
"CHEMBL4778519";"";"None";"1222.50";"None";"None";"56";"CCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O)C(C)C";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4775347";"Displacement of [125I] [NIe75, Tyr77]Pyr-apelin-13 from YFP-tagged human APJ receptor expressed in HEK293 cell membranes incubated for 1 hr by gamma counting based Cheng-Prusoff equation analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765470";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"";""
"CHEMBL4797849";"";"None";"1148.38";"None";"None";"61";"CCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O)C(C)C)C(C)C";"Ki";"'='";"54.0";"nM";"7.27";"";"";"UO_0000065";"6.33";"None";"None";"None";"0";"CHEMBL4775347";"Displacement of [125I] [NIe75, Tyr77]Pyr-apelin-13 from YFP-tagged human APJ receptor expressed in HEK293 cell membranes incubated for 1 hr by gamma counting based Cheng-Prusoff equation analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765470";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"AGONIST";""
"CHEMBL4790636";"";"None";"1202.47";"None";"None";"64";"CCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O)C(C)C";"Ki";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"6.98";"None";"None";"None";"0";"CHEMBL4775347";"Displacement of [125I] [NIe75, Tyr77]Pyr-apelin-13 from YFP-tagged human APJ receptor expressed in HEK293 cell membranes incubated for 1 hr by gamma counting based Cheng-Prusoff equation analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765470";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"AGONIST";""
"CHEMBL4094033";"";"None";"1705.97";"None";"None";"15";"CCCC[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCC(=O)N2)CCN(S(=O)(=O)c2ccccc2[N+](=O)[O-])C/C=C\C[C@@H](C(=O)O)NC(=O)[C@@H]2CCCN2C1=O";"Ki";"'='";"0.15";"nM";"9.82";"";"";"UO_0000065";"5.76";"None";"None";"None";"0";"CHEMBL4023903";"Displacement of [125I]-[Nle75, Tyr77] Pyr1-apelin-13 from YFP-tagged human APJ receptor expressed in HEK293 cell membranes after 1 hr by gamma-counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020833";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3307715";"";"";""
"CHEMBL3350784";"";"None";"1376.83";"None";"None";"32";"CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCCCCCCCCNC(=O)NCCCC[C@H](NC(=O)Cc4csc(=N)[nH]4)C(=O)N[C@@H](Cc4cn(Cc5ccccc5)cn4)C(=O)NC4CCN(C)CC4)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1";"Ki";"'='";"9000.0";"nM";"5.05";"";"";"UO_0000065";"3.66";"None";"None";"None";"0";"CHEMBL3242425";"Displacement of [125I]-pE13F from human apelin receptor expressed in CHO cell membranes after 1 hr by gamma counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3232849";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3308072";"";"";""
"CHEMBL4638070";"";"None";"1222.55";"None";"None";"2";"CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NC(=O)NCCCC[C@H](NC(=O)Cc4csc(=N)n4C)C(=O)N[C@@H](Cc4cn(Cc5ccccc5)c[n+]4C)C(=O)NC4CCN(C)CC4)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1";"Ki";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"5.23";"None";"None";"None";"0";"CHEMBL4627574";"Displacement of [125I]-apelin-13 from EGFP-fused human APJ receptor delta16 mutant stably expressed in HEK293 cells by FRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"UNDEFINED MUTATION";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627251";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"CHEMBL3307715";"";"";""
"CHEMBL3808736";"";"None";"1681.03";"None";"None";"5";"CSCC[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)C1CCC(=O)N1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)O)C(C)C";"Ki";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"4.73";"None";"None";"None";"0";"CHEMBL3810894";"Displacement of [125I]-Apelin-13[Glp65, Nle75, Tyr77] from YFP epitope-tagged human APJ expressed in HEK-293 cells after 1 hr by gamma counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3808382";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307715";"";"";""
"CHEMBL3417377";"";"None";"1545.81";"None";"None";"5";"CCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(OC)cc1)C(=O)O";"Ki";"'='";"0.48";"nM";"9.32";"";"";"UO_0000065";"6.03";"None";"None";"None";"0";"CHEMBL3421345";"Displacement of [125I]apelin-13[Glp65,Nle75,Tyr77] from YFP epitope-tagged human APJ receptor expressed in HEK293 cell membranes incubated for 1 hr by Cheng-Prusoff equation analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414462";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307715";"";"";""
"CHEMBL3414601";"";"None";"1527.80";"None";"None";"19";"CCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N1CCC[C@H]1C(=O)NC1(C(=O)O)CCc2ccccc21";"Ki";"'='";"1.4";"nM";"8.85";"";"";"UO_0000065";"5.80";"None";"None";"None";"0";"CHEMBL3421345";"Displacement of [125I]apelin-13[Glp65,Nle75,Tyr77] from YFP epitope-tagged human APJ receptor expressed in HEK293 cell membranes incubated for 1 hr by Cheng-Prusoff equation analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414462";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307715";"";"";""
"CHEMBL4637936";"";"None";"465.55";"0";"4.04";"26";"COc1cccc(OC)c1-c1cc(C(=O)N[C@@H](CCc2ccccc2)C(=O)O)nn1CC(C)C";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4627571";"Displacement of [125I]-apelin-13 from human APJ receptor stably expressed in CHOK1 cell membrane measured after 2 hrs by topcount scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627251";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"CHEMBL3307512";"";"";""
"CHEMBL4647661";"";"None";"556.70";"1";"4.36";"18";"COC(=O)CNC(=O)C[C@H](CCC1CCCCC1)NC(=O)c1cc(-c2c(OC)cccc2OC)n(CC(C)C)n1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4627571";"Displacement of [125I]-apelin-13 from human APJ receptor stably expressed in CHOK1 cell membrane measured after 2 hrs by topcount scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627251";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"CHEMBL3307512";"";"";""
"CHEMBL4649298";"";"None";"484.64";"0";"4.56";"17";"COc1cccc(OC)c1-c1cc(C(=O)N[C@@H](CCC2CCCCC2)CC(N)=O)nn1CC(C)C";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4627571";"Displacement of [125I]-apelin-13 from human APJ receptor stably expressed in CHOK1 cell membrane measured after 2 hrs by topcount scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627251";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"CHEMBL3307512";"";"";""
"CHEMBL4637741";"";"None";"485.63";"1";"5.16";"12";"COc1cccc(OC)c1-c1cc(C(=O)N[C@@H](CCC2CCCCC2)CC(=O)O)nn1CC(C)C";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4627571";"Displacement of [125I]-apelin-13 from human APJ receptor stably expressed in CHOK1 cell membrane measured after 2 hrs by topcount scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627251";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"CHEMBL3307512";"";"";""
"CHEMBL3809477";"";"None";"1630.97";"None";"None";"6";"CSCC[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)C1CCC(=O)N1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O)C(C)C";"Ki";"'='";"49.0";"nM";"7.31";"";"";"UO_0000065";"4.48";"None";"None";"None";"0";"CHEMBL3810894";"Displacement of [125I]-Apelin-13[Glp65, Nle75, Tyr77] from YFP epitope-tagged human APJ expressed in HEK-293 cells after 1 hr by gamma counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3808382";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307715";"";"";""
"CHEMBL3417376";"";"None";"1467.74";"None";"None";"4";"CCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)C(C)C";"Ki";"'='";"14.6";"nM";"7.84";"";"";"UO_0000065";"5.34";"None";"None";"None";"0";"CHEMBL3421345";"Displacement of [125I]apelin-13[Glp65,Nle75,Tyr77] from YFP epitope-tagged human APJ receptor expressed in HEK293 cell membranes incubated for 1 hr by Cheng-Prusoff equation analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414462";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307715";"";"";""
"CHEMBL3417291";"";"None";"1515.79";"None";"None";"1";"CCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O";"Ki";"'='";"2.1";"nM";"8.68";"";"";"UO_0000065";"5.72";"None";"None";"None";"0";"CHEMBL3421345";"Displacement of [125I]apelin-13[Glp65,Nle75,Tyr77] from YFP epitope-tagged human APJ receptor expressed in HEK293 cell membranes incubated for 1 hr by Cheng-Prusoff equation analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1628481";"Apelin receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414462";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307715";"";"";""
